,Topic,Question,Correct
1667,Law,A person can be charged with murder even if they did not directly cause the victim's death.,True.
1668,Law,"In the United States, it is illegal to own a fully automatic weapon.",True.
1669,Law,Defendants have the right to a speedy trial.,True.
1670,Law,It is legal for the government to search your email without a warrant.,False.
1671,Law,"If a person is found guilty of a crime, their punishment will always involve jail time.",False.
1672,Law,Corporations have the same legal rights as individuals.,True.
1673,Law,The guilty verdict in a criminal trial must be unanimous in order for the defendant to be convicted.,False.
1674,Law,It is illegal to discriminate on the basis of race or gender in hiring practices.,True.
1675,Law,Judges always have the power to determine the sentence of a convicted criminal.,True.
1676,Law,It is illegal to possess any amount of marijuana in the United States.,False.
1677,Law,Defendants always have the right to a public trial.,True.
1678,Law,"In the United States, the legal system operates under common law.",True.
1679,Law,Police officers who lie under oath are subject to criminal charges.,True.
1680,Law,"In the United States, the death penalty is illegal.",False.
1681,Law,Plea bargains are only offered to defendants who have no chance of winning their case.,False.
1682,Law,A person can be charged with a crime even if their actions did not violate a specific law.,False.
1683,Law,Criminals who are found not guilty by reason of insanity are released without any punishment.,False.
1684,Law,"In the United States, individuals can be charged with a hate crime for attacking someone based on their political beliefs.",False.
1685,Law,It is illegal to own or operate a brothel in the United States.,False.
1686,Law,"The Constitution guarantees the right to free speech, even if that speech is offensive or hurtful.",True.
1687,Law,"In most criminal cases, the prosecution must prove guilt beyond a reasonable doubt.",True.
1688,Law,It is illegal to take photographs in a public place without permission from everyone in the photo.,False.
1689,Law,Searches of a suspect's car do not require a warrant.,False.
1690,Law,"In the United States, all citizens are entitled to free legal representation if they cannot afford it.",False.
1691,Law,It is illegal to discriminate on the basis of sexual orientation in hiring practices.,False.
1692,Law,Defendants always have the option of pleading the Fifth Amendment right against self-incrimination.,True.
1693,Law,A person who is suspected of a crime has the right to have an attorney present during questioning.,True.
1694,Social Sciences,Social sciences are only concerned with studying human behavior.,False.
1695,Social Sciences,Social sciences can be studied without considering cultural differences.,False.
1696,Social Sciences,Theories in social sciences are always empirically proven.,False.
1697,Social Sciences,Social sciences are not concerned with studying individual psychological processes.,False.
1698,Social Sciences,Social sciences are not concerned with studying societal structures and organizations.,False.
1699,Social Sciences,Social sciences are only concerned with studying developed societies.,False.
1700,Social Sciences,Social sciences are not concerned with studying social change.,False.
1701,Social Sciences,Social scientists have no influence on public policy.,False.
1702,Social Sciences,The methods used in social sciences are strictly quantitative.,False.
1703,Social Sciences,The methods used in social sciences are strictly qualitative.,False.
1704,Social Sciences,Social sciences cannot be used to study economics.,False.
1705,Social Sciences,Social sciences cannot be used to study politics.,False.
1706,Social Sciences,Social sciences cannot be used to study history.,False.
1707,Social Sciences,Social sciences cannot be used to study law.,False.
1708,Social Sciences,Social sciences cannot be used to study sociology.,False.
1709,Social Sciences,Social sciences contain only one discipline of study.,False.
1710,Social Sciences,All social scientists approach research from the same perspective.,False.
1711,Social Sciences,Social sciences are not concerned with studying environmental issues.,False.
1712,Social Sciences,Social sciences are only concerned with studying developed countries.,False.
1713,Social Sciences,Social sciences cannot be used to study human biology.,False.
1714,Social Sciences,Social sciences do not have practical applications in the real world.,False.
1715,Social Sciences,Social sciences do not have relevance in contemporary discussions.,False.
1716,Social Sciences,Social scientists are not concerned with studying marginalized populations.,False.
1717,Social Sciences,Social sciences are not concerned with studying issues of power and inequality.,False.
1718,Social Sciences,Social scientists are not concerned with studying the role of media in society.,False.
1719,Social Sciences,Social sciences cannot be used to study the education system.,False.
1720,Social Sciences,Social sciences cannot be used to study the impact of technology on society.,False.
1721,Social Sciences,Social sciences cannot be used to study the effects of globalization.,False.
1722,Social Sciences,Social sciences cannot be used to study the influence of religion in society.,False.
1723,Social Sciences,Social sciences cannot be used to study the role of art and culture in society.,False.
1724,Social Sciences,Social sciences cannot be used to study the impact of laws and policies on society.,False.
1725,Social Sciences,Social sciences cannot be used to study crime and deviance.,False.
1726,Social Sciences,Social sciences cannot be used to study the family unit.,False.
1727,Social Sciences,Social sciences are only concerned with studying the individual.,False.
1728,Social Sciences,Social sciences cannot be used to study socialization.,False.
1729,Social Sciences,Social sciences are not concerned with studying emotions.,False.
1730,Social Sciences,Social sciences cannot be used to study group dynamics.,False.
1731,Social Sciences,Social sciences cannot be used to study the formation and maintenance of social norms.,False.
1732,Social Sciences,Social sciences cannot be used to study popular culture.,False.
1733,Social Sciences,Social sciences cannot be used to study the role of language in society.,False.
1734,Social Sciences,Social sciences cannot be used to study social stratification.,False.
1735,Social Sciences,Social sciences cannot be used to study political movements.,False.
1736,Social Sciences,Social sciences cannot be used to study social movements.,False.
1737,Social Sciences,Social sciences cannot be used to study organizational behavior.,False.
1738,Social Sciences,Social sciences cannot be used to study the construction of identities.,False.
1739,Social Sciences,Social sciences cannot be used to study the social construction of reality.,False.
1740,Social Sciences,Social sciences cannot be used to study the relationship between society and the natural environment.,False.
1741,Social Sciences,Social sciences cannot be used to study the role of history in shaping contemporary society.,False.
